 --points----real t12___---imag t12___---real t23___---imag t23___---real t34___---imag t34___------r12_____------r13_____------r22_____------r11_____--------f1____--------f2____
       101     .00399891     .00428228     .00398071     .00428900     .01525721     .01587197     .00004741     .00010174     .00002718     .00010174     .09900600     .05418121
       102     .00397750     .00425996     .00396076     .00426984     .01516722     .01576373     .00004717     .00010118     .00002708     .00010118     .09852281     .05391767
       103     .00395932     .00424071     .00394349     .00424865     .01512318     .01572233     .00004695     .00010086     .00002692     .00010086     .09803642     .05365184
       104     .00393976     .00421970     .00392297     .00422641     .01504114     .01565153     .00004673     .00010032     .00002679     .00010032     .09757256     .05339369
       105     .00392211     .00419921     .00390374     .00420600     .01495299     .01554436     .00004651     .00009971     .00002668     .00009971     .09710370     .05314274
       106     .00389882     .00417678     .00388461     .00418732     .01490573     .01549600     .00004627     .00009939     .00002654     .00009939     .09663733     .05288538
       107     .00388264     .00415932     .00386814     .00416778     .01482951     .01542831     .00004605     .00009888     .00002641     .00009888     .09619434     .05263636
       108     .00386706     .00414131     .00385062     .00414725     .01474676     .01533532     .00004586     .00009832     .00002632     .00009832     .09574381     .05239662
       109     .00384536     .00411944     .00383122     .00412947     .01466733     .01523864     .00004561     .00009795     .00002618     .00009795     .09530132     .05214907
       110     .00383047     .00410317     .00381604     .00411065     .01463146     .01522422     .00004543     .00009752     .00002606     .00009752     .09487190     .05191501
       111     .00381471     .00408478     .00379845     .00409222     .01455195     .01513413     .00004524     .00009705     .00002595     .00009705     .09444421     .05168343
       112     .00379501     .00406509     .00378009     .00407493     .01447199     .01504004     .00004501     .00009661     .00002583     .00009661     .09402040     .05145050
       113     .00378043     .00404916     .00376452     .00405623     .01443468     .01500462     .00004483     .00009624     .00002571     .00009624     .09360026     .05122320
       114     .00376439     .00403157     .00374737     .00403758     .01436386     .01494187     .00004463     .00009577     .00002559     .00009577     .09319231     .05099978
       115     .00374664     .00401209     .00373013     .00401896     .01428538     .01484841     .00004443     .00009529     .00002549     .00009529     .09278424     .05078042
       116     .00372751     .00399220     .00371302     .00400219     .01424606     .01480777     .00004423     .00009500     .00002537     .00009500     .09237979     .05055702
       117     .00371402     .00397840     .00369887     .00398565     .01417991     .01475512     .00004406     .00009455     .00002525     .00009455     .09199545     .05033989
       118     .00369962     .00396115     .00368277     .00396780     .01410448     .01466496     .00004387     .00009404     .00002517     .00009404     .09159532     .05012927
       119     .00367952     .00394256     .00366612     .00395184     .01403348     .01457963     .00004367     .00009369     .00002505     .00009369     .09120501     .04991360
       120     .00366713     .00392829     .00365298     .00393508     .01400348     .01456894     .00004349     .00009338     .00002495     .00009338     .09083480     .04970396
       121     .00365335     .00391266     .00363776     .00391853     .01393287     .01448916     .00004334     .00009291     .00002487     .00009291     .09045592     .04950393
       122     .00363583     .00389472     .00362199     .00390362     .01386774     .01440931     .00004312     .00009259     .00002475     .00009259     .09007958     .04929559
       123     .00362263     .00388043     .00360850     .00388752     .01383309     .01439356     .00004297     .00009221     .00002464     .00009221     .08971983     .04909726
       124     .00360895     .00386478     .00359276     .00387067     .01376708     .01432025     .00004279     .00009181     .00002454     .00009181     .08935727     .04889907
       125     .00359315     .00384808     .00357842     .00385734     .01370091     .01424007     .00004262     .00009144     .00002446     .00009144     .08899555     .04870474
       126     .00357978     .00383410     .00356493     .00384133     .01366862     .01421052     .00004244     .00009115     .00002435     .00009115     .08863713     .04850925
       127     .00356508     .00381824     .00354992     .00382441     .01360658     .01415655     .00004229     .00009075     .00002425     .00009075     .08829429     .04831841
       128     .00355197     .00380312     .00353574     .00380942     .01354124     .01407751     .00004212     .00009031     .00002416     .00009031     .08794687     .04813216
       129     .00353491     .00378635     .00352150     .00379539     .01350689     .01404149     .00004195     .00009006     .00002407     .00009006     .08760003     .04794157
       130     .00352312     .00377360     .00350941     .00378097     .01345163     .01399497     .00004178     .00008969     .00002396     .00008969     .08727093     .04775462
       131     .00351104     .00375973     .00349569     .00376533     .01338780     .01392184     .00004164     .00008927     .00002389     .00008927     .08693297     .04757580
       132     .00349461     .00374368     .00348152     .00375263     .01332841     .01384880     .00004146     .00008898     .00002379     .00008898     .08660014     .04739044
       133     .00348399     .00373119     .00347002     .00373830     .01330231     .01383846     .00004131     .00008867     .00002370     .00008867     .08627934     .04721289
       134     .00347141     .00371740     .00345698     .00372399     .01324197     .01376992     .00004118     .00008830     .00002362     .00008830     .08595561     .04703924
       135     .00345693     .00370283     .00344305     .00371097     .01318257     .01370030     .00004100     .00008802     .00002353     .00008802     .08563743     .04686360
       136     .00344577     .00369041     .00343115     .00369684     .01315382     .01367256     .00004087     .00008770     .00002344     .00008770     .08532117     .04669248
       137     .00343349     .00367696     .00341790     .00368258     .01309846     .01362494     .00004071     .00008734     .00002335     .00008734     .08500744     .04652130
       138     .00342004     .00366244     .00340514     .00366945     .01304077     .01355427     .00004056     .00008698     .00002328     .00008698     .08470109     .04635506
       139     .00340715     .00364806     .00339280     .00365603     .01301087     .01352473     .00004041     .00008677     .00002318     .00008677     .08439202     .04618476
       140     .00339571     .00363712     .00338102     .00364303     .01296024     .01348386     .00004028     .00008644     .00002309     .00008644     .08409689     .04602033
       141     .00338442     .00362353     .00336880     .00362988     .01290343     .01341531     .00004013     .00008603     .00002303     .00008603     .08379475     .04585935
       142     .00336898     .00360906     .00335611     .00361746     .01287044     .01338446     .00003998     .00008583     .00002293     .00008583     .08349586     .04569417
       143     .00335929     .00359813     .00334614     .00360514     .01282416     .01334076     .00003984     .00008551     .00002285     .00008551     .08320903     .04553148
       144     .00334910     .00358617     .00333439     .00359155     .01277110     .01328002     .00003972     .00008515     .00002279     .00008515     .08291720     .04537776
       145     .00333512     .00357229     .00332195     .00358004     .01271931     .01321750     .00003956     .00008491     .00002270     .00008491     .08262642     .04521719
       146     .00332527     .00356149     .00331214     .00356797     .01269609     .01320868     .00003944     .00008462     .00002262     .00008462     .08234855     .04506331
       147     .00331454     .00354933     .00329963     .00355474     .01264241     .01314995     .00003930     .00008431     .00002254     .00008431     .08206754     .04491103
       148     .00330205     .00353639     .00328832     .00354440     .01259083     .01308643     .00003916     .00008402     .00002247     .00008402     .08178768     .04475932
       149     .00329221     .00352580     .00327815     .00353213     .01256622     .01306413     .00003904     .00008379     .00002239     .00008379     .08151135     .04460853
       150     .00328178     .00351422     .00326690     .00351968     .01251857     .01302257     .00003891     .00008348     .00002232     .00008348     .08124316     .04446146
       151     .00327003     .00350153     .00325551     .00350738     .01246790     .01296087     .00003878     .00008316     .00002225     .00008316     .08097179     .04431512
       152     .00325727     .00348852     .00324406     .00349647     .01244254     .01293389     .00003865     .00008297     .00002217     .00008297     .08070172     .04416612
       153     .00324814     .00347885     .00323452     .00348487     .01239684     .01289670     .00003852     .00008266     .00002209     .00008266     .08044458     .04402045
       154     .00323841     .00346741     .00322393     .00347306     .01234668     .01283831     .00003840     .00008233     .00002204     .00008233     .08017866     .04387948
       155     .00322512     .00345486     .00321250     .00346239     .01229964     .01278072     .00003826     .00008209     .00002196     .00008209     .07991780     .04373516
       156     .00321681     .00344544     .00320369     .00345136     .01227954     .01277333     .00003815     .00008188     .00002188     .00008188     .07966517     .04359431
       157     .00320724     .00343460     .00319351     .00344018     .01223152     .01271979     .00003805     .00008156     .00002183     .00008156     .07941016     .04345817
       158     .00319549     .00342254     .00318273     .00342976     .01218508     .01266475     .00003790     .00008134     .00002175     .00008134     .07915552     .04331834
       159     .00318662     .00341289     .00317309     .00341891     .01216193     .01264232     .00003780     .00008109     .00002168     .00008109     .07891022     .04318314
       160     .00317715     .00340225     .00316278     .00340759     .01211830     .01260474     .00003767     .00008081     .00002161     .00008081     .07866333     .04304817
       161     .00316624     .00339078     .00315264     .00339773     .01207295     .01254982     .00003755     .00008052     .00002155     .00008052     .07841693     .04291512
       162     .00315715     .00338129     .00314393     .00338723     .01205098     .01252945     .00003744     .00008036     .00002147     .00008036     .07817225     .04278126
       163     .00314723     .00337050     .00313356     .00337577     .01200917     .01249310     .00003733     .00008009     .00002141     .00008009     .07793670     .04265027
       164     .00313818     .00335998     .00312369     .00336547     .01196401     .01243831     .00003721     .00007978     .00002135     .00007978     .07769536     .04252181
       165     .00312625     .00334841     .00311379     .00335576     .01194008     .01241388     .00003709     .00007961     .00002128     .00007961     .07745764     .04238971
       166     .00311789     .00333938     .00310546     .00334586     .01190098     .01237896     .00003698     .00007936     .00002121     .00007936     .07722962     .04226102
       167     .00310976     .00332998     .00309626     .00333509     .01185789     .01233058     .00003688     .00007907     .00002116     .00007907     .07699547     .04213675
       168     .00309841     .00331877     .00308627     .00332608     .01181649     .01228017     .00003675     .00007887     .00002109     .00007887     .07676370     .04200758
       169     .00309068     .00331009     .00307818     .00331614     .01179752     .01227249     .00003665     .00007865     .00002103     .00007865     .07653887     .04188476
       170     .00308226     .00330038     .00306893     .00330621     .01175551     .01222500     .00003655     .00007839     .00002097     .00007839     .07631418     .04176305
       171     .00307206     .00329018     .00305942     .00329713     .01171379     .01217577     .00003643     .00007816     .00002091     .00007816     .07608982     .04163984
       172     .00306418     .00328151     .00305093     .00328715     .01169351     .01215654     .00003634     .00007797     .00002084     .00007797     .07586745     .04151973
       173     .00305560     .00327215     .00304182     .00327718     .01165574     .01212310     .00003623     .00007772     .00002078     .00007772     .07564867     .04139949
       174     .00304605     .00326170     .00303257     .00326739     .01161361     .01207301     .00003612     .00007746     .00002073     .00007746     .07543083     .04128209
       175     .00303662     .00325133     .00302398     .00325840     .01159319     .01205118     .00003602     .00007730     .00002066     .00007730     .07521272     .04116136
       176     .00302892     .00324392     .00301570     .00324924     .01155742     .01202355     .00003592     .00007706     .00002060     .00007706     .07500420     .04104474
       177     .00302076     .00323434     .00300698     .00323959     .01151606     .01197378     .00003582     .00007678     .00002055     .00007678     .07478676     .04093066
       178     .00300980     .00322404     .00299789     .00323090     .01149343     .01195289     .00003571     .00007665     .00002049     .00007665     .07457528     .04081280
       179     .00300291     .00321625     .00299070     .00322169     .01146098     .01192151     .00003561     .00007642     .00002043     .00007642     .07437243     .04069775
       180     .00299570     .00320776     .00298233     .00321259     .01142325     .01187822     .00003553     .00007617     .00002039     .00007617     .07416382     .04058789
       181     .00298566     .00319766     .00297353     .00320432     .01138590     .01183340     .00003541     .00007599     .00002032     .00007599     .07395601     .04047247
       182     .00297830     .00318981     .00296616     .00319546     .01136670     .01182475     .00003532     .00007578     .00002026     .00007578     .07375612     .04036264
       183     .00297081     .00318120     .00295736     .00318606     .01133063     .01178405     .00003523     .00007555     .00002020     .00007555     .07355369     .04025245
       184     .00296182     .00317169     .00294931     .00317856     .01129294     .01173914     .00003513     .00007535     .00002016     .00007535     .07335168     .04014343
       185     .00295467     .00316399     .00294181     .00316974     .01127524     .01172271     .00003503     .00007518     .00002010     .00007518     .07315108     .04003378
       186     .00294622     .00315501     .00293346     .00316020     .01124028     .01169236     .00003494     .00007496     .00002004     .00007496     .07295807     .03992699
       187     .00293863     .00314643     .00292553     .00315178     .01120395     .01164801     .00003485     .00007471     .00001999     .00007471     .07276151     .03982075
       188     .00292917     .00313701     .00291728     .00314373     .01118390     .01162739     .00003475     .00007457     .00001994     .00007457     .07256417     .03971275
       189     .00292233     .00312985     .00291039     .00313564     .01115257     .01160103     .00003466     .00007436     .00001988     .00007436     .07237744     .03960682
       190     .00291538     .00312182     .00290255     .00312665     .01111610     .01155914     .00003458     .00007412     .00001984     .00007412     .07218447     .03950467
       191     .00290588     .00311249     .00289435     .00311919     .01108160     .01151695     .00003447     .00007395     .00001978     .00007395     .07199294     .03939843
       192     .00289981     .00310569     .00288777     .00311108     .01106718     .01151132     .00003439     .00007379     .00001973     .00007379     .07180855     .03929598
       193     .00289261     .00309757     .00288024     .00310274     .01103203     .01147179     .00003431     .00007356     .00001968     .00007356     .07162110     .03919539
       194     .00288417     .00308890     .00287225     .00309519     .01099755     .01143121     .00003421     .00007340     .00001963     .00007340     .07143651     .03909354
       195     .00287776     .00308180     .00286529     .00308704     .01098080     .01141532     .00003413     .00007321     .00001958     .00007321     .07125383     .03899449
       196     .00287064     .00307385     .00285770     .00307872     .01094869     .01138744     .00003404     .00007300     .00001952     .00007300     .07107111     .03889436
       197     .00286269     .00306547     .00285001     .00307102     .01091480     .01134635     .00003395     .00007280     .00001948     .00007280     .07089116     .03879680
       198     .00285589     .00305826     .00284381     .00306358     .01089842     .01133163     .00003387     .00007268     .00001943     .00007268     .07070938     .03869692
       199     .00284827     .00305044     .00283586     .00305539     .01086727     .01130450     .00003378     .00007247     .00001937     .00007247     .07053518     .03859998
       200     .00284170     .00304256     .00282858     .00304770     .01083388     .01126411     .00003370     .00007223     .00001933     .00007223     .07035674     .03850503
       201     .00283253     .00303394     .00282120     .00304054     .01081527     .01124577     .00003361     .00007212     .00001928     .00007212     .07017956     .03840688
       202     .00282675     .00302739     .00281514     .00303296     .01078673     .01121989     .00003352     .00007193     .00001923     .00007193     .07000879     .03831052
       203     .00282064     .00302028     .00280824     .00302492     .01075521     .01118381     .00003345     .00007171     .00001920     .00007171     .06983521     .03821861
       204     .00281229     .00301197     .00280078     .00301818     .01072436     .01114662     .00003336     .00007157     .00001914     .00007157     .06966181     .03812258
       205     .00280639     .00300552     .00279486     .00301076     .01071030     .01114105     .00003328     .00007139     .00001909     .00007139     .06949439     .03803019
       206     .00279989     .00299814     .00278727     .00300278     .01067793     .01110558     .00003320     .00007121     .00001904     .00007121     .06932518     .03793886
       207     .00279232     .00299027     .00278052     .00299661     .01064678     .01106759     .00003312     .00007104     .00001900     .00007104     .06915718     .03784661
       208     .00278656     .00298412     .00277447     .00298922     .01063251     .01105394     .00003305     .00007089     .00001896     .00007089     .06898939     .03775594
       209     .00278008     .00297704     .00276749     .00298163     .01060314     .01102877     .00003297     .00007071     .00001891     .00007071     .06882608     .03766618
       210     .00277296     .00296925     .00276062     .00297422     .01057257     .01099113     .00003288     .00007051     .00001887     .00007051     .06866139     .03757722
       211     .00276512     .00296116     .00275361     .00296741     .01055666     .01097452     .00003280     .00007039     .00001882     .00007039     .06849676     .03748663
       212     .00275957     .00295537     .00274778     .00296032     .01052907     .01095198     .00003273     .00007021     .00001877     .00007021     .06833944     .03739743
       213     .00275364     .00294835     .00274122     .00295320     .01049847     .01091610     .00003266     .00007000     .00001874     .00007000     .06817578     .03731092
       214     .00274544     .00294062     .00273423     .00294666     .01046912     .01088067     .00003257     .00006986     .00001869     .00006986     .06801468     .03722183
       215     .00274025     .00293475     .00272877     .00293965     .01045666     .01087626     .00003250     .00006973     .00001864     .00006973     .06785940     .03713483
       216     .00273428     .00292799     .00272242     .00293276     .01042683     .01084281     .00003243     .00006953     .00001861     .00006953     .06770104     .03705087
       217     .00272702     .00292056     .00271589     .00292644     .01039921     .01080918     .00003234     .00006939     .00001856     .00006939     .06754384     .03696375
